marca,modelo,año,kilometraje,version,transmision,precio (MXN),ubicacion
Volkswagen,Nivus,2023,22459,1.0 TSI HIGHLINE AUTO,Automático,357999,Guadalajara
Toyota,RAV4,2020,50000,2.5 ADVENTURE 4WD AUTO,Automático,464999,Guadalajara
Chevrolet,Beat,2020,68737,1.2 LTZ C,Manual,191999,Ciudad de México
Mercedes Benz,Clase CLA,2021,34400,1.3 CLA 200 PROGRESSIVE DCT,Automático,589999,Querétaro
Mazda,CX-5,2024,10625,2.5 SIGNATURE AUTO,Automático,544999,Ciudad de México
Audi,Q5,2014,111382,2.0 TFSI LUXURY TIPTRONIC QUATTRO,Automático,224999,Monterrey
Nissan,Kicks,2018,95514,1.6 ADVANCE LTS CVT,Automático,207999,Monterrey
Fiat,500,2015,58000,1.4 SPORT AT,Automático,156999,Ciudad de México
Volkswagen,T-Cross,2021,33417,1.6 COMFORTLINE AUTO,Automático,309999,Ciudad de México
Mercedes Benz,Clase GLB,2020,45675,2.0 GLB 250 PROGRESSIVE 4MATIC DCT 4WD,Automático,578999,Ciudad de México
Nissan,Versa,2018,44000,1.6 EXCLUSIVE AUTO,Automático,200999,Cuernavaca
Chevrolet,Aveo,2018,78186,1.5 LS A,Manual,142999,Ciudad de México
Nissan,Sentra,2016,104289,1.8 ADVANCE MT,Manual,178999,Ciudad de México
Mazda,Mazda 3,2017,86000,2.5 SEDÁN S GRAND TOURING TA,Automático,199999,Monterrey
Nissan,X-Trail,2019,58303,2.5 SENSE 2 ROW AUTO,Automático,286999,Ciudad de México
Volkswagen,Virtus,2021,29114,1.6 AUTO,Automático,259999,Ciudad de México
Nissan,Sentra,2018,89525,1.8 ADVANCE AUTO,Automático,177999,Monterrey
Toyota,RAV4,2016,74000,2.5 LE AT,Automático,267999,Ciudad de México
Mazda,Mazda 6,2019,41000,2.5 I GRAND TOURING PLUS AUTO,Automático,299999,Ciudad de México
Volkswagen,Jetta,2020,61415,1.4 R-LINE AUTO,Automático,339999,Querétaro
Cupra,Formentor,2022,48041,2.0 TSI MID 190HP DCT,Automático,479999,Ciudad de México
Kia,Niro,2019,52000,1.6 LX DCT,Automático,319999,Ciudad de México
Honda,Fit,2019,64035,1.5 HIT CVT,Automático,227999,Guadalajara
Volkswagen,Polo,2022,22111,1.6 STARTLINE,Manual,236999,Ciudad de México
Mazda,CX-5,2021,60303,2.5 I SPORT AUTO,Automático,325999,Ciudad de México
Mazda,Mazda 3,2019,45290,2.5 I GRAND TOURING SEDAN AUTO,Automático,278999,Monterrey
Tesla,Model 3,2022,32000,BEV 75KWH LONG RANGE AUTO 4WD,Automático,707999,Ciudad de México
Seat,Leon,2018,80158,1.4 SC STYLE DCT,Automático,224999,Guadalajara
Kia,Niro,2021,31000,HEV 1.6 EX DCT,Automático,405999,Ciudad de México
Audi,Q2,2020,49154,1.4 35 TFSI DYNAMIC DCT,Automático,348999,Ciudad de México
Volkswagen,up!,2018,108000,1.0 CONNECT,Manual,137999,Monterrey
Peugeot,3008,2016,68000,1.6 FELINE TIPTRONIC,Automático,180999,Guadalajara
Volkswagen,Virtus,2022,24010,1.6 COMFORTLINE AUTO,Automático,284999,Puebla
Volkswagen,Vento,2020,65521,1.6 STARTLINE AUTO,Automático,185999,Ciudad de México
Baic,X65,2019,78545,2.0 COMFORT AUTO,Automático,200999,Querétaro
Ram,Ram 700,2018,86431,1.6 SLT DOBLE CAB,Manual,224999,Ciudad de México
Audi,Q3,2013,74000,2.0 S LINE S TRONIC,Automático,212999,Ciudad de México
Mazda,Mazda 3,2021,36684,2.5 TURBO SIGNATURE 4WD AUTO,Automático,372999,Ciudad de México
Chevrolet,Aveo,2018,53135,1.5 LS B AUTO,Automático,166999,Ciudad de México
Kia,Rio,2021,57350,1.6 EX AUTO,Automático,245999,Ciudad de México
Jeep,Compass,2022,2797,2.4 LIMITED AUTO,Automático,457999,Ciudad de México
Kia,Rio,2018,110351,1.6 LX AUTO,Automático,188999,Querétaro
Audi,A3,2019,50000,1.4 35 SELECT DCT,Automático,335999,Ciudad de México
Ford,Territory,2023,32180,1.8 ECOBOOST TITANIUM AUTO,Automático,466999,Ciudad de México
Kia,FORTE,2020,80000,2.0 EX IVT,Automático,233999,Querétaro
Volkswagen,Golf,2017,112500,1.4 HIGHLINE DSG ASISTENTE APARCAMIENTO,Automático,249999,Puebla
Toyota,Sienna,2022,40000,2.5 HEV LE AUTO,Automático,693999,Ciudad de México
Volkswagen,CrossFox,2016,114374,1.6 CROSSFOX QUEMACOCOS MT,Manual,147999,Ciudad de México
Kia,Seltos,2022,53000,1.6 EX AUTO,Automático,298999,Ciudad de México
Honda,Odyssey,2014,112103,3.5 TOURING AT,Automático,275999,Ciudad de México
Volkswagen,Passat,2018,65890,2.5 HIGHLINE AUTO,Automático,280999,Querétaro
Chevrolet,Spark Classic,2017,93000,1.2 LT B MT,Manual,124999,Ciudad de México
Toyota,Camry,2018,66244,2.5 LE AUTO,Automático,287999,Guadalajara
Mazda,Mazda 3,2021,47252,2.5 TURBO S GRAND TOURING 4WD AUTO,Automático,346999,Ciudad de México
Fiat,500,2015,91000,1.4 TRENDY MT,Manual,136999,Ciudad de México
Renault,Duster,2013,57053,2.0 EXPRESSION MT,Manual,125999,Guadalajara
Toyota,RAV4,2012,96518,2.5 BASE AT,Automático,191999,Ciudad de México
Cupra,Formentor,2022,34221,2.0 TSI MID 190HP DCT,Automático,452999,Ciudad de México
Audi,A5,2014,126511,1.8 TFSI SPORTBACK LUXURY MULTITRONIC,Automático,194999,Ciudad de México
Ford,Escape,2017,87344,2.5 S PLUS AT,Automático,204999,Querétaro
Chevrolet,Cruze,2013,84000,1.8 1LT F,Automático,113999,Monterrey
Mazda,Mazda 3,2020,70230,2.5 I SPORT AUTO,Automático,283999,Ciudad de México
Honda,Civic,2013,101368,1.8 LX AT 4DRS,Automático,174999,Ciudad de México
Ford,Mustang,2017,88000,5.0 GT PREMIUM FASTBACK V8 TA,Automático,459999,Ciudad de México
Volkswagen,Jetta,2019,81492,1.4 COMFORTLINE AUTO,Automático,240999,Ciudad de México
Chevrolet,Spark,2017,94000,1.4 LT B MT,Manual,135999,Ciudad de México
Volkswagen,Jetta,2020,48000,1.6 STARTLINE AUTO,Automático,272999,Ciudad de México
Jeep,Renegade,2022,29330,1.8 LIMITED AUTO,Automático,375999,Ciudad de México
Volkswagen,Jetta,2017,66425,2.5 COMFORTLINE TIP. BOLSAS AIRE DEL.,Automático,212999,Ciudad de México
Volkswagen,Polo,2022,45000,1.6 COMFORTLINE PLUS,Manual,251999,Puebla
Nissan,Sentra,2019,50222,1.8 SENSE,Manual,207999,Ciudad de México
Ford,EcoSport,2018,56269,2.0 TITANIUM AUTO,Automático,252999,Ciudad de México
Mazda,Mazda 2,2016,124000,1.5 I GRAND TOURING TA,Automático,186999,Ciudad de México
Seat,Leon,2020,26896,2.0 CUPRA DCT,Automático,417999,Monterrey
Chevrolet,Aveo,2021,31320,1.5 LS A,Manual,178999,Guadalajara
Ford,Figo,2018,75893,1.5 FIGO IMPULSE A/A,Manual,143999,Ciudad de México
Jeep,Grand Cherokee,2019,66515,3.6 LIMITED LUJO V6 AUTO,Automático,500999,Ciudad de México
Chevrolet,Onix,2023,18436,1.0 PREMIER REDLINE E AUTO,Automático,279999,Ciudad de México
Chevrolet,Spark,2019,82204,1.4 LT CVT F,Automático,172999,Ciudad de México
Nissan,Sentra,2016,107000,1.8 ADVANCE CVT,Automático,173999,Monterrey
Mazda,Mazda 3,2022,44936,2.5 I SPORT AUTO,Automático,290999,Puebla
Volkswagen,Polo,2017,114158,1.2 DSG,Automático,165999,Monterrey
Jeep,Wrangler,2022,18000,3.6 MHEV UNLIMITED SAHARA AUTO 4WD,Automático,819999,Ciudad de México
Volkswagen,Taos,2021,78000,1.4 TSI HIGHLINE AUTO,Automático,328999,Querétaro
Toyota,RAV4,2020,37000,2.5 ADVENTURE 4WD AUTO,Automático,443999,Guadalajara
Honda,Civic,2017,73196,2.0 EX CVT,Automático,240999,Ciudad de México
Mercedes Benz,Clase EQA,2023,10026,BEV 67KWH EQA 300 4MATIC AUTO,Automático,814999,Ciudad de México
Mazda,Mazda 3,2022,22889,2.5 I GRAND TOURING AUTO,Automático,373999,Ciudad de México
Mazda,Mazda 3,2016,69220,2.5 SEDÁN S TA,Automático,188999,Monterrey
Mini,Cooper S,2016,68000,2.0 COOPER S HOT CHILI AT,Automático,239999,Monterrey
Chevrolet,Silverado 1500,2022,27000,5.3 SILVERADO WT V8 4X2 CC N AUTO,Automático,765999,Puebla
Nissan,Sentra,2020,24000,2.0 EXCLUSIVE AUTO,Automático,314999,Ciudad de México
Chevrolet,Onix,2021,34046,1.0 LS A,Manual,195999,Ciudad de México
Bmw,Serie 2,2023,5836,2.0 220I GRAN COUPE DCT,Automático,651999,Ciudad de México
Mazda,CX-3,2016,70759,2.0 I GRAND TOURING 2WD AT,Automático,240999,Ciudad de México
Nissan,March,2018,114673,1.6 ADVANCE,Manual,155999,Ciudad de México
Kia,Rio,2022,43762,1.6 LX AUTO,Automático,255999,Ciudad de México
Nissan,X-Trail,2019,47327,2.5 SENSE 2 ROW AUTO,Automático,282999,Ciudad de México
Cupra,Leon,2023,24000,2.0 245HP DCT,Automático,557999,Guadalajara
Jeep,Grand Cherokee,2015,103645,3.6 LIMITED LUJO V6,Automático,292999,Monterrey
Toyota,Camry,2019,60726,2.5 XLE NAVI HV AUTO,Automático,389999,Ciudad de México
Volkswagen,Jetta,2018,78185,2.5 COMFORTLINE TIP. BOLSAS AIRE DEL.,Automático,227999,Ciudad de México
Volkswagen,Tiguan,2016,102326,1.4 DSG PAQUETE SPORT & STYLE,Automático,177999,Monterrey
Jeep,Grand Cherokee,2015,84137,3.6 LIMITED LUJO V6,Automático,310999,Ciudad de México
Volkswagen,Jetta,2018,69373,2.0 TIP,Automático,200999,Ciudad de México
Cupra,Formentor,2023,20464,2.0 TSI HIGH 310HP DCT 4WD,Automático,719999,Monterrey
Renault,Captur,2018,50096,2.0 INTENS AUTO,Automático,198999,Ciudad de México
Mazda,Mazda 3,2017,88636,2.5 SEDÁN S TA,Automático,204999,Ciudad de México
Audi,A3,2014,127393,1.8 TFSI AMBIENTE S TRONIC,Automático,196999,Ciudad de México
Bmw,X2,2021,34357,2.0 SDRIVE20I M SPORT DCT,Automático,486999,Ciudad de México
Mini,Countryman,2013,88680,1.6 COOPER S SALT AT,Automático,180999,Ciudad de México
Mg,Zs,2021,36000,1.5 STYLE AUTO,Automático,251999,Ciudad de México
Volkswagen,Jetta,2016,133500,2.0 LIVE TIP.,Automático,177999,Ciudad de México
Volkswagen,Passat,2010,104291,2.0 CC TURBO FSI DSG,Automático,151999,Ciudad de México
Seat,Ateca,2020,64502,1.4 STYLE AUTO,Automático,288999,Ciudad de México
Mercedes Benz,Clase CLA,2016,113131,2.0 CLA 250 CGI SPORT AT,Automático,284999,Querétaro
Audi,A4,2017,78000,2.0 TFSI SELECT S-TRONIC,Automático,272999,Ciudad de México
Honda,Pilot,2016,129000,3.5 TOURING,Automático,301999,Ciudad de México
Volkswagen,Vento,2017,52000,1.6 ALLSTAR STD.,Manual,168999,Ciudad de México
Nissan,Sentra,2016,110000,1.8 ADVANCE CVT,Automático,186999,Ciudad de México
Volkswagen,Vento,2019,88000,1.6 STARTLINE AUTO,Automático,186999,Ciudad de México
Bmw,X2,2019,52000,2.0 SDRIVE20IA M SPORT X DCT,Automático,421999,Ciudad de México
Kia,Rio,2020,33329,1.6 EX AUTO,Automático,250999,Monterrey
Seat,Ibiza,2021,44500,1.6 REFERENCE,Manual,222999,Ciudad de México
Mazda,Mazda 2,2023,23400,1.5 I SPORT SEDAN AUTO,Automático,274999,Puebla
Suzuki,Ertiga,2022,62450,1.5 GLX,Manual,290999,Ciudad de México
Nissan,X-Trail,2019,60044,2.5 ADVANCE 3 ROW AUTO,Automático,307999,Querétaro
Mazda,CX-5,2014,128800,2.0 I GRAND TOURING 2WD AT,Automático,212999,Ciudad de México
Honda,City,2016,138000,1.5 EX,Automático,200999,Ciudad de México
Renault,Oroch,2018,70000,2.0 INTENS AUTO,Automático,202999,Ciudad de México
Hyundai,Grand i10,2016,61000,1.2 GL MID MT,Manual,160999,Ciudad de México
Audi,A5 Coupe,2023,9040,2.0 MHEV 40 TFSI SELECT DCT,Automático,689999,Ciudad de México
Volkswagen,Golf,2017,94000,1.4 COMFORTLINE DSG,Automático,247999,Ciudad de México
Volkswagen,Passat,2017,120000,2.5 COMFORTLINE,Automático,201999,Ciudad de México
Nissan,March,2018,46407,1.6 ADVANCE,Manual,174999,Guadalajara
Suzuki,Vitara,2018,97725,1.4 BOOSTERJET,Manual,204999,Ciudad de México
Nissan,X-Trail,2016,93000,2.5 SENSE 2 ROW CVT,Automático,211999,Ciudad de México
Bmw,Serie 1,2019,70090,1.5 118IA SPORT LINE AUTO,Automático,323999,Puebla
Chevrolet,Sonic,2013,95000,1.6 AT F LTZ,Automático,127999,Ciudad de México
Volkswagen,Jetta,2020,69000,1.4 COMFORTLINE AUTO,Automático,273999,Guadalajara
Mg,Hs,2022,48290,2.0 TROPHY DCT AWD,Automático,328999,Puebla
Audi,A4,2021,66257,2.0 MHEV 40 TFSI SELECT DCT,Automático,458999,Ciudad de México
Honda,BR-V,2018,68670,1.5 UNIQ AUTO,Automático,259999,Puebla
Mg,MG5,2021,47681,1.5 ELEGANCE,Manual,221999,Ciudad de México
Mg,MG5,2022,39783,1.5 ELEGANCE,Manual,230999,Querétaro
Renault,Duster,2017,111098,2.0 EXPRESSION AT,Automático,184999,Ciudad de México
Nissan,Kicks,2017,102555,1.6 EXCLUSIVE LTS CVT A/C,Automático,230999,Puebla
Kia,Sportage,2016,79716,2.0 LX AT,Automático,168999,Monterrey
Audi,A5,2019,60000,2.0 40 S LINE DCT,Automático,407999,Ciudad de México
Chevrolet,Onix,2021,46824,1.2 PREMIER G AUTO,Automático,237999,Ciudad de México
Chevrolet,Onix,2021,46000,1.0 LT C,Manual,208999,Ciudad de México
Chevrolet,Trax,2017,66000,1.8 B LT AT,Automático,209999,Guadalajara
Toyota,RAIZE,2023,17712,1.0 XLE CVT,Automático,319999,Guadalajara
Hyundai,Creta,2021,34826,1.4 LIMITED TURBO DCT,Automático,340999,Ciudad de México
Ford,Fiesta,2016,93000,1.6 SE MT,Manual,158999,Ciudad de México
Chevrolet,S-10,2024,4563,2.4 CREW CAB C,Manual,392999,Ciudad de México
Chevrolet,Sonic,2016,66162,1.6 MT D LT,Manual,155999,Ciudad de México
Toyota,Corolla,2020,41725,1.8 LE HYBRID AUTO,Automático,353999,Guadalajara
Jeep,Compass,2015,80696,2.4 LATITUDE FWD ATX,Automático,206999,Monterrey
Volkswagen,Caddy,2020,47460,1.6 CARGO MAXI,Manual,326999,Puebla
Bmw,Serie 1,2016,63000,1.6 120IA SPORT LINE,Automático,258999,Ciudad de México
Mazda,CX-3,2017,31080,2.0 I 2WD AT,Automático,253999,Ciudad de México
Chevrolet,Beat,2019,92500,1.2 LTZ C,Manual,156999,Guadalajara
Peugeot,Rifter,2024,16000,1.2 PURETECH GT AUTO,Automático,465999,Ciudad de México
Chevrolet,Aveo,2019,33000,1.5 LS A,Manual,197999,Ciudad de México
Kia,FORTE,2020,60500,1.6 GT DCT,Automático,308999,Ciudad de México
Toyota,Prius,2021,44198,1.8 HEV BASE AUTO,Automático,338999,Querétaro
Mazda,CX-5,2014,61343,2.0 I GRAND TOURING 2WD AT,Automático,236999,Ciudad de México
Chevrolet,Cruze,2018,102169,1.4 PREMIER D TURBO AUTO,Automático,183999,Ciudad de México
Fiat,Mobi,2018,66000,1.0 LIKE,Manual,146999,Guadalajara
Chevrolet,Cavalier,2019,51267,1.5 PREMIER C AUTO,Automático,215999,Ciudad de México
Kia,Sportage,2017,99300,2.0 EX AT,Automático,238999,Ciudad de México
Kia,Sportage,2017,45800,2.0 EX AT,Automático,268999,Ciudad de México
Renault,Captur,2021,30000,2.0 ICONIC DEH SMR M AUTO,Automático,272999,Ciudad de México
Honda,Fit,2017,43897,1.5 FUN CVT,Automático,212999,Ciudad de México
Volkswagen,Vento,2018,94000,1.6 STARTLINE STD.,Manual,173999,Querétaro
Volkswagen,Vento,2018,130000,1.6 COMFORTLINE SOUND TIPTRONIC,Automático,178999,Querétaro
Kia,Soul,2017,92344,2.0 EX AT,Automático,217999,Monterrey
Volkswagen,Jetta,2016,125000,2.0 TIP,Automático,187999,Puebla
Toyota,RAV4,2022,38787,2.5 XLE AUTO,Automático,496999,Querétaro
Ford,Territory,2023,36200,1.8 ECOBOOST TREND AUTO,Automático,425999,Ciudad de México
Suzuki,Swift,2018,111180,1.0 BOOSTERJET,Manual,195999,Ciudad de México
Honda,CR-V,2015,80896,2.4 EX-L NAVI,Automático,286999,Querétaro
Renault,Duster,2022,20500,1.6 ICONIC,Manual,279999,Ciudad de México
Volkswagen,Tiguan,2020,79162,1.4 COMFORTLINE DCT,Automático,342999,Querétaro
Chevrolet,Sonic,2013,103300,1.6 AT F LTZ,Automático,127999,Ciudad de México
Kia,Rio,2018,102000,1.6 EX PACK AUTO,Automático,214999,Querétaro
Kia,Rio,2018,69550,1.6 LX,Manual,213999,Ciudad de México
Volkswagen,Golf,2016,33374,1.4 COMFORTLINE DSG,Automático,228999,Ciudad de México
Peugeot,3008,2022,36000,1.6 THP ALLURE PACK AUTO,Automático,413999,Ciudad de México
Seat,Ibiza,2020,46040,1.6 XCELLENCE,Manual,274999,Puebla
Kia,Rio,2020,33000,1.6 LX AUTO,Automático,248999,Ciudad de México
Kia,Sorento,2019,42000,2.4 EX AUTO,Automático,352999,Ciudad de México
Mercedes Benz,Clase SLK,2012,25000,1.8 SLK 200 CGI AT,Automático,359999,Ciudad de México
Audi,Q5,2018,52000,2.0 DYNAMIC DCT 4WD,Automático,396999,Ciudad de México
Fiat,500,2015,126500,1.4 SPORT MT,Manual,151999,Puebla
Volkswagen,Polo,2017,112000,1.6 MT,Manual,182999,Puebla
Volkswagen,Taos,2021,49464,1.4 TSI COMFORTLINE AUTO,Automático,360999,Guadalajara
Fiat,Uno,2019,75000,1.4 SPORTING,Manual,189999,Ciudad de México
Volkswagen,Gol,2020,52042,1.6 5 PTAS. TRENDLINE,Manual,199999,Monterrey
Nissan,March,2018,77000,1.6 ADVANCE AUTO,Automático,194999,Ciudad de México
Kia,Stinger,2020,71600,3.3 GT AUTO,Automático,440999,Ciudad de México
Volkswagen,Jetta,2019,63000,1.4 COMFORTLINE AUTO,Automático,271999,Ciudad de México
Smart,Fortwo,2016,48257,0.9 PASSION TURBO,Automático,213999,Ciudad de México
Chevrolet,Beat,2019,84572,1.2 LT B,Manual,181999,Ciudad de México
Ford,Fusion,2019,40118,2.0 SEL AUTO,Automático,323999,Ciudad de México
Toyota,Camry,2020,58233,2.5 LE AUTO,Automático,334999,Monterrey
Seat,Ibiza,2016,90000,1.6 SC STYLE MT FULL LINK,Manual,200999,Querétaro
Nissan,Kicks,2017,57000,1.6 EXCLUSIVE LTS CVT A/C,Automático,245999,Ciudad de México
Mercedes Benz,Clase GLC,2019,86804,2.0 GLC 300 COUPE SPORT AUTO 4WD,Automático,479999,Ciudad de México
Volkswagen,Touareg,2013,117432,3.6 V6 FSI 4WD TIPTRONIC,Automático,246999,Monterrey
Buick,Encore,2019,73098,1.4 CX N AUTO,Automático,285999,Monterrey
Kia,Seltos,2023,27000,1.4 GT LINE DCT,Automático,427999,Puebla
Mazda,CX-30,2020,52040,2.5 I GRAND TOURING AUTO,Automático,359999,Ciudad de México
Hyundai,Grand i10,2019,102500,1.2 GL MID AUTO,Automático,194999,Ciudad de México
Audi,A4,2021,46010,2.0 MHEV 40 TFSI SELECT DCT,Automático,512999,Ciudad de México
Bmw,Serie 1,2019,51342,2.0 120IA SPORT LINE AUTO,Automático,358999,Ciudad de México
Toyota,RAV4,2015,78000,2.5 XLE AWD AT,Automático,257999,Ciudad de México
Acura,MDX,2020,50521,3.5 A-SPEC AUTO 4WD,Automático,550999,Ciudad de México
Hyundai,Accent,2018,56000,1.6 GLS AUTO,Automático,224999,Ciudad de México
Mazda,CX-30,2021,29436,2.5 I GRAND TOURING AUTO,Automático,413999,Ciudad de México
Jeep,Renegade,2021,28000,1.8 SPORT AUTO,Automático,340999,Ciudad de México
Kia,Rio,2022,57757,1.6 LX,Manual,242999,Ciudad de México
Mazda,Mazda 3,2015,95132,2.0 SEDAN I TA,Automático,191999,Ciudad de México
Mazda,CX-5,2014,103000,2.0 I GRAND TOURING 2WD AT,Automático,222999,Ciudad de México
Mazda,Mazda 2,2019,46395,1.5 I TOURING,Manual,234999,Ciudad de México
Kia,Sportage,2021,20411,2.0 LX AUTO,Automático,356999,Ciudad de México
Chevrolet,Aveo,2020,45000,1.5 LT C,Manual,200999,Guadalajara
Mercedes Benz,Clase CLA,2018,110600,2.0 CLA 250 CGI SPORT AT,Automático,396999,Ciudad de México
Mg,MG5,2021,17000,1.5 EXCITE,Manual,235999,Ciudad de México
Bmw,Serie 1,2020,23000,2.0 120IA M SPORT AUTO,Automático,462999,Ciudad de México
Nissan,Versa,2020,57566,1.6 EXCLUSIVE CVT,Automático,242999,Ciudad de México
Suzuki,Ignis,2019,102318,1.2 GL CVT,Automático,185999,Guadalajara
Audi,S6,2013,19000,4.0 TFSI S6 S TRONIC QUATTRO,Automático,481999,Ciudad de México
Honda,Odyssey,2018,101000,3.5 TOURING AUTO,Automático,464999,Monterrey
Toyota,RAV4,2019,65386,2.5 XLE AWD AT,Automático,397999,Ciudad de México
Mg,RX8,2022,31579,2.0 ELEGANCE AUTO 4WD,Automático,425999,Ciudad de México
Nissan,Kicks,2018,66284,1.6 ADVANCE LTS CVT,Automático,235999,Ciudad de México
Peugeot,3008,2021,67350,1.6 THP ALLURE PACK AUTO,Automático,351999,Puebla
Mazda,CX-5,2016,89000,2.5 S GRAND TOURING 2WD AT,Automático,266999,Monterrey
Mazda,Mazda 3,2021,44077,2.5 I GRAND TOURING AUTO,Automático,356999,Ciudad de México
Kia,FORTE,2019,29021,2.0 EX PREMIUM AUTO,Automático,290999,Guadalajara
Suzuki,Ertiga,2023,34000,1.5 GLX AUTO,Automático,310999,Ciudad de México
Audi,Q5,2018,96741,2.0 ELITE DCT 4WD,Automático,390999,Ciudad de México
Mazda,CX-9,2016,66000,2.5 TURBO I GRAND TOURING 4WD AT,Automático,317999,Guadalajara
Toyota,RAV4,2019,40229,2.5 XLE AWD AT,Automático,427999,Ciudad de México
Seat,Ibiza,2024,4000,1.6 XCELLENCE AUTO,Automático,328999,Guadalajara
Kia,Soul,2021,57000,2.0 EX IVT AUTO,Automático,288999,Monterrey
Kia,Seltos,2022,15879,1.6 SX AUTO,Automático,393999,Ciudad de México
Mazda,Mazda 3,2019,35227,2.5 I SPORT SEDAN AUTO,Automático,285999,Cuernavaca
Mercedes Benz,Clase GLA,2020,51454,1.6 GLA 200 SPORT DCT,Automático,437999,Ciudad de México
Hyundai,Elantra,2016,108062,1.8 GLS AT,Automático,177999,Querétaro
Jac,Frison T8,2024,2173,2.0 FRISON,Manual,386999,Ciudad de México
Ford,EcoSport,2016,75000,2.0 TREND MT,Manual,191999,Querétaro
Audi,Q2,2022,19300,1.4 35 TFSI DYNAMIC AUTO,Automático,449999,Ciudad de México
Mercedes Benz,Clase GLA,2021,21000,1.3 200 PROGRESSIVE DCT,Automático,601999,Ciudad de México
Volkswagen,Jetta,2023,18512,1.4 COMFORTLINE AUTO,Automático,393999,Ciudad de México
Ford,Edge,2022,39715,2.0 TITANIUM AUTO,Automático,536999,Querétaro
Chevrolet,Spark Classic,2017,100000,1.2 LS A MT,Manual,132999,Puebla
Chevrolet,Spark Classic,2017,52000,1.2 LT B MT,Manual,156999,Ciudad de México
Kia,Sportage,2018,107198,2.0 LX AUTO,Automático,241999,Guadalajara
Audi,A5,2018,63578,2.0 SB S LINE DCT,Automático,438999,Guadalajara
Kia,Rio,2020,55000,1.6 LX AUTO,Automático,239999,Puebla
Mazda,CX-5,2021,71000,2.5 S GRAND TOURING AUTO,Automático,341999,Ciudad de México
Mazda,MX-5,2021,38542,2.0 100 ANIVERSARIO AUTO,Automático,411999,Ciudad de México
Honda,Pilot,2016,114308,3.5 TOURING,Automático,323999,Guadalajara
Mercedes Benz,Clase GLA,2018,37000,1.6 GLA 200 DCT,Automático,380999,Ciudad de México
Toyota,Highlander,2013,145156,3.5 SPORT PREMIUM AT,Automático,221999,Monterrey
Chevrolet,Express Van,2018,55635,6.0 PASAJEROS VAN L,Automático,448999,Ciudad de México
Chevrolet,Cavalier,2020,62000,1.5 LT B AUTO,Automático,222999,Puebla
Mini,Cooper,2013,85000,1.6 COOPER CLASSIC AT,Automático,194999,Ciudad de México
Honda,Pilot,2016,87000,3.5 TOURING,Automático,339999,Ciudad de México
Buick,Encore,2020,84301,1.3 CONVENIENCE AUTO,Automático,283999,Ciudad de México
Ram,Ram 1500,2020,37834,3.6 ST REG CAB 4X2 V6 8 AUTO,Automático,450999,Querétaro
Kia,Rio,2020,47078,1.6 EX PACK AUTO,Automático,275999,Ciudad de México
Mercedes Benz,Clase CLA,2017,82150,2.0 CLA 250 CGI SPORT AT,Automático,371999,Querétaro
